# epoch,error,accuracy,hid_w0,hid_w1,hid_w2,hid_w3,hid_w4,hid_w5,hid_w6,hid_w7,hid_w8,hid_w9,hid_w10,hid_w11,hid_w12,hid_w13,hid_w14,hid_w15,hid_w16,hid_w17,hid_w18,hid_w19,hid_w20,hid_w21,hid_w22,hid_w23,hid_w24,out_w0,out_w1,out_w2,out_w3,out_w4,out_w5,out_w6,out_w7,out_w8,out_w9,out_w10,out_w11,out_w12,out_w13,out_w14,out_w15,out_w16,out_w17
1.100000000000000000e+01,4.940558969296757397e+01,4.000000000000000222e-01,5.481949564460635305e-01,6.959035132652809930e-01,2.819126189091564760e-01,5.083654047887792293e-01,8.928716433085424065e-01,6.922355053646538359e-01,-3.472799066923701328e-01,-7.671854118536948208e-01,1.201140889042683790e+00,9.699763790084869886e-01,2.810472223055550736e-02,4.486459492415953987e-01,6.432506412477322355e-01,2.765956473866307830e-01,6.762510608310234872e-01,6.022454336873755976e-01,4.126920089583795831e-02,6.462010392010970605e-01,1.402758397814189428e-01,3.710542515228625882e-01,2.910562653517617671e-01,7.284650471111359105e-01,4.662823407032428702e-01,1.628981583565675129e-01,5.443267704972157839e-01,9.048257817855229201e-02,-3.951204521418218429e-01,-2.138964874933688254e+00,-3.264052429519045950e-01,1.702876357328748647e-01,2.744226408308836351e-01,-1.138024819598562887e-01,1.197199837308803028e-01,-2.196861071315666936e-01,-4.048116354945612283e-01,-6.908695396046156123e-01,-1.309325931974775759e-01,-3.625444229559518505e-02,-2.206370989745940481e-01,2.104008759063835665e+00,-1.572636918633908976e-01,2.291011165742019851e-02,-3.095132520947266319e-01
1.200000000000000000e+01,4.676701365197703808e+01,6.400000000000000133e-01,5.482031688908165501e-01,6.959849025258560973e-01,2.818999702962382004e-01,5.085035525370625864e-01,8.929223979619907992e-01,6.727641171658593766e-01,-3.922913224674228760e-01,-8.459201105895207684e-01,1.290733431188757052e+00,1.015592440982689748e+00,2.852861486128826368e-02,4.507126102612685203e-01,6.446397907322987120e-01,2.771689780692840332e-01,6.763301829164045653e-01,6.041818993065879440e-01,4.695312649060017635e-02,6.563150564279806032e-01,1.310896354110186734e-01,3.671351694530927690e-01,2.918064407570428731e-01,7.320540806484939766e-01,4.687634659367611589e-01,1.637888577984138727e-01,5.444056179041463217e-01,1.198253459802920973e-01,-3.667085967508557087e-01,-2.353146293336554784e+00,-2.990123048016808394e-01,1.948750893178726740e-01,3.029519059845107165e-01,-1.118515157275288135e-01,1.219416773247219699e-01,-2.287573243287283342e-01,-4.026604102419434339e-01,-6.910192462606513653e-01,-1.289036976889494923e-01,-7.616510392296280130e-02,-2.599170290276853201e-01,2.321049843049099337e+00,-1.954970407669800736e-01,-1.095176524044459698e-02,-3.487178698243510455e-01
1.300000000000000000e+01,4.483623555710594388e+01,6.666666666666666297e-01,5.482286362123129919e-01,6.961498455672813224e-01,2.819437109740037251e-01,5.086668834306791176e-01,8.929769242465223078e-01,6.560162691467215090e-01,-4.317760699333192398e-01,-9.135104677550411889e-01,1.366331140870289840e+00,1.055416658857490475e+00,2.898969910505699854e-02,4.529594648969302861e-01,6.461486619781803276e-01,2.777971786368111373e-01,6.764167418830500100e-01,6.059019949236875702e-01,5.159338781275068370e-02,6.656198042917418345e-01,1.217205862156177515e-01,3.631933241697451464e-01,2.925121974981872430e-01,7.354338208193268445e-01,4.710929718898956287e-01,1.646382811374788036e-01,5.444833733883526206e-01,1.432129180264656299e-01,-3.441909944806728627e-01,-2.553785245713932728e+00,-2.774088555436667325e-01,2.143535645347537655e-01,3.256029289171890606e-01,-1.084044135210194687e-01,1.256616119314373503e-01,-2.462835261283041199e-01,-3.990114563249609891e-01,-6.897271357675142101e-01,-1.253789707005660559e-01,-1.125684278348021566e-01,-2.957682443340839407e-01,2.523161167668913407e+00,-2.304274647098464579e-01,-4.216786020961260650e-02,-3.845070329457543346e-01
1.400000000000000000e+01,4.348435835794466442e+01,6.666666666666666297e-01,5.482619904904664221e-01,6.963530222738396613e-01,2.820129746245016999e-01,5.088422762000144317e-01,8.930333354384208944e-01,6.418463288447057158e-01,-4.660031258515243135e-01,-9.710145804123989643e-01,1.429729326557494629e+00,1.090285298078217391e+00,2.946876012565210687e-02,4.552941478657758223e-01,6.477142559241911846e-01,2.784551006874488310e-01,6.765079088437120358e-01,6.073862107234566654e-01,5.506658350855878070e-02,6.741059147730401602e-01,1.120221892049703821e-01,3.591866591243288442e-01,2.931742872943960965e-01,7.386067222028755985e-01,4.732755496799987971e-01,1.654421785771046094e-01,5.445583120374462016e-01,1.606569427213216938e-01,-3.275666005282005799e-01,-2.740706345943459077e+00,-2.616072228084688200e-01,2.286145310645961715e-01,3.423744527599708043e-01,-1.031501698829055957e-01,1.311930916899910760e-01,-2.742479574090801453e-01,-3.935490768390914051e-01,-6.866873356716430843e-01,-1.200452572266289819e-01,-1.459802325182483762e-01,-3.286975955312443909e-01,2.712217146425567549e+00,-2.625482301101348392e-01,-7.110719674283613734e-02,-4.173842226354300688e-01
1.500000000000000000e+01,4.258002875602228698e+01,6.666666666666666297e-01,5.482955358610660523e-01,6.965571891375510472e-01,2.820824229575614184e-01,5.090189576828400009e-01,8.930900869960166633e-01,6.299417288281966565e-01,-4.955191015676809196e-01,-1.019602847748018348e+00,1.482716517149507363e+00,1.121001123248099196e+00,2.995220231209369879e-02,4.576511595370458263e-01,6.492920553191434685e-01,2.791247699168140084e-01,6.766016745446253866e-01,6.086347349836971343e-01,5.733310432155748482e-02,6.818234781768508501e-01,1.018581888707551369e-01,3.550689492787122981e-01,2.937958749072651643e-01,7.415869505562031616e-01,4.753230284717063214e-01,1.662009038329755051e-01,5.446296697375664353e-01,1.726195930742548956e-01,-3.163849211616167056e-01,-2.914646012969056343e+00,-2.511725151299105674e-01,2.380095410598430383e-01,3.537154324285006757e-01,-9.601769790104275337e-02,1.386102335751764336e-01,-3.133128646409971685e-01,-3.861959084753062155e-01,-6.818291725940135439e-01,-1.128287513787506052e-01,-1.768478088972470219e-01,-3.591439452783739550e-01,2.889663726351021200e+00,-2.922847858053178594e-01,-9.809995126349230210e-02,-4.477857888392315355e-01
1.600000000000000000e+01,4.201568916798352404e+01,6.666666666666666297e-01,5.483232065730121452e-01,6.967329780578932485e-01,2.821320923315593365e-01,5.091884408290882069e-01,8.931459654349639399e-01,6.199037923306621733e-01,-5.209952397448038841e-01,-1.060470075080912622e+00,1.526977510300381979e+00,1.148278832451619991e+00,3.043102464996692499e-02,4.599870073178970453e-01,6.508526545884318892e-01,2.797940958887746299e-01,6.766966882932664573e-01,6.096553940258799820e-01,5.838163200723711643e-02,6.888443164513046169e-01,9.109000152133307771e-02,3.507894577599776631e-01,2.943813371934641543e-01,7.443946570404609275e-01,4.772506491990158306e-01,1.669175759751451715e-01,5.446973285994322067e-01,1.798451518780999070e-01,-3.099130846983608745e-01,-3.076771697259228056e+00,-2.453872752663691648e-01,2.431923707006943269e-01,3.603578501134923062e-01,-8.709650413215899722e-02,1.478268989518887466e-01,-3.632028369226862896e-01,-3.770346229426237428e-01,-6.752419469971236987e-01,-1.038160777514029048e-01,-2.055109649918511749e-01,-3.874393629963283070e-01,3.056555098703461315e+00,-3.199566950022853518e-01,-1.233967950471045044e-01,-4.760419859187045022e-01
1.700000000000000000e+01,4.171152281173223031e+01,6.666666666666666297e-01,5.483403597554676878e-01,6.968579008329841562e-01,2.821467115216921284e-01,5.093442192427229953e-01,8.932000395107032586e-01,6.113312448702099555e-01,-5.431161719841886004e-01,-1.094766617704244549e+00,1.564039484421567039e+00,1.172724087790945058e+00,3.089964075299074173e-02,4.622745867360074090e-01,6.523779372135238841e-01,2.804552637285387950e-01,6.767920339901746241e-01,6.104534478577552381e-01,5.818007987045617502e-02,6.952326916868134532e-01,7.955798942466191237e-02,3.462896126453702261e-01,2.949352842818026565e-01,7.470512816260661548e-01,4.790741223688752548e-01,1.675963327960251770e-01,5.447614586968734240e-01,1.831501393789934096e-01,-3.073448054030698540e-01,-3.228378673482187544e+00,-2.434587820468931962e-01,2.449170386845470060e-01,3.631076632891104272e-01,-7.656640264338195057e-02,1.586667132109373934e-01,-4.230692989539356352e-01,-3.662383257649612367e-01,-6.671076812202397788e-01,-9.318426923015213359e-02,-2.322058281531604595e-01,-4.138129684309325151e-01,3.213697750488871296e+00,-3.457818544478770129e-01,-1.471705850331001819e-01,-5.023806962507144647e-01
1.800000000000000000e+01,4.161002715983155298e+01,6.666666666666666297e-01,5.483434721440541004e-01,6.969148889122324109e-01,2.821147012792120656e-01,5.094813412540736275e-01,8.932515978133271917e-01,6.038693219879945895e-01,-5.625151959384194766e-01,-1.123550013182280205e+00,1.595251603524262096e+00,1.194828990466293872e+00,3.135479659416708781e-02,4.644980176493979651e-01,6.538575238743694618e-01,2.811033395423753745e-01,6.768870619050566528e-01,6.110243597056415066e-01,5.663831151527849023e-02,7.010263209103856363e-01,6.706102023616296315e-02,3.414980769296770968e-01,2.954620067765450497e-01,7.495768913336363637e-01,4.808079686903951044e-01,1.682413113879924205e-01,5.448223062542701944e-01,1.833076806302404438e-01,-3.079156797450955385e-01,-3.370716595339533939e+00,-2.446337389947148833e-01,2.439261950943631685e-01,3.627293907056687305e-01,-6.465107020160412721e-02,1.709093534330333730e-01,-4.917524428615707155e-01,-3.540244958886234472e-01,-6.576565586554132814e-01,-8.115446552454651241e-02,-2.570978612196818669e-01,-4.384239297685535441e-01,3.361761957207819229e+00,-3.699095453107833498e-01,-1.695478294674241659e-01,-5.269602905557752015e-01
1.900000000000000000e+01,4.166926025531073208e+01,6.666666666666666297e-01,5.483298486652926629e-01,6.968908886853882878e-01,2.820272086008742130e-01,5.095960145495204152e-01,8.933000944019852119e-01,5.972238940237689642e-01,-5.797555019599445192e-01,-1.147760447214091650e+00,1.621777970050638062e+00,1.214980488168478923e+00,3.179474559190794553e-02,4.666487067361106411e-01,6.552860199042859213e-01,2.817353005818632461e-01,6.769812996031546737e-01,6.113476968033441095e-01,5.357326272256322797e-02,7.062220414828088710e-01,5.333085885943818910e-02,3.363235232365821004e-01,2.959652425949501620e-01,7.519890424279578323e-01,4.824648056808953922e-01,1.688562220953470916e-01,5.448801103202928209e-01,1.809983028989518294e-01,-3.109523921439551475e-01,-3.504899090415588780e+00,-2.482475000148920696e-01,2.409063149786970226e-01,3.598967841676007362e-01,-5.159198842659609707e-02,1.843165180319608909e-01,-5.679477975216342678e-01,-3.406291204075150847e-01,-6.471417611333903919e-01,-6.796592452976489562e-02,-2.803129938300712443e-01,-4.613925689585412493e-01,3.501341670293272923e+00,-3.924514452227813588e-01,-1.906411980631937952e-01,-5.499005946241697362e-01
2.000000000000000000e+01,4.185812916922140658e+01,6.666666666666666297e-01,5.482973835233432292e-01,6.967757084902082010e-01,2.818773138337015149e-01,5.096852864723593335e-01,8.933451060608957883e-01,5.911583390814845185e-01,-5.953296710223251464e-01,-1.168216070684153340e+00,1.644595603837536890e+00,1.233482982171035136e+00,3.221866213277407853e-02,4.687225456050114758e-01,6.566610403980974731e-01,2.823493859845343512e-01,6.770744067982206182e-01,6.113790180785002581e-01,4.865980236046719976e-02,7.107577564576037510e-01,3.799202582679048895e-02,3.306426886336440440e-01,2.964481079494196147e-01,7.543024188903011407e-01,4.840551388159209378e-01,1.694441958707822993e-01,5.449350714455990508e-01,1.767755962001952841e-01,-3.159072040235597623e-01,-3.631862406866173121e+00,-2.537588124787463206e-01,2.364636949131218857e-01,3.551582470786536216e-01,-3.763316811144484103e-02,1.986471514950381156e-01,-6.503294524510829788e-01,-3.262915087318162266e-01,-6.358236518711071206e-01,-5.386077783523344348e-02,-3.019551094048743556e-01,-4.828178263804545622e-01,3.632987080738677932e+00,-4.134989785543492502e-01,-2.105748544339806072e-01,-5.713002436893459546e-01
2.100000000000000000e+01,4.215301665449724311e+01,6.666666666666666297e-01,5.482443631923271665e-01,6.965610660988864611e-01,2.816593772345247770e-01,5.097467798165914443e-01,8.933862971672761333e-01,5.854831517184628797e-01,-6.096610719991722993e-01,-1.185622352063194995e+00,1.664501634518017470e+00,1.250595996517792408e+00,3.262621912977420324e-02,4.707178859573503682e-01,6.579817828207730201e-01,2.829446360018486595e-01,6.771661496655964063e-01,6.110358697432981545e-01,4.134545084685568861e-02,7.144811426598097759e-01,2.049207229497668550e-02,3.242795318416233918e-01,2.969131267890147141e-01,7.565289458692094904e-01,4.855874652128047697e-01,1.700077951773828200e-01,5.449873492600575409e-01,1.710586948409150709e-01,-3.223657136994872996e-01,-3.752356467367762072e+00,-2.607579538577310396e-01,2.311399445657967011e-01,3.489290133779897607e-01,-2.301526534337494309e-02,2.136633028296252568e-01,-7.376455838199093007e-01,-3.112484314900179072e-01,-6.239590702898067942e-01,-3.907815306688174756e-02,-3.221161174450062337e-01,-5.027873022384705681e-01,3.757219935145228007e+00,-4.331332392552950661e-01,-2.295157497993632056e-01,-5.912466434818950400e-01
2.200000000000000000e+01,4.253382318780275284e+01,6.666666666666666297e-01,5.481693106563353401e-01,6.962398337365499623e-01,2.813685231597115033e-01,5.097784810302203873e-01,8.934233913569612495e-01,5.800439398853979300e-01,-6.231070885753366984e-01,-1.200586108531630058e+00,1.682139317732774808e+00,1.266574549330572008e+00,3.301729583930187312e-02,4.726341319461871970e-01,6.592480388449976081e-01,2.835205674501445339e-01,6.772563862206189000e-01,6.101699567357717902e-01,3.068401463301760959e-02,7.170860685240373344e-01,-2.971649844762768019e-05,3.169666533576330769e-01,2.973623179890393931e-01,7.586781988556102752e-01,4.870685568685457767e-01,1.705491458261032822e-01,5.450370858796838025e-01,1.641784151675332315e-01,-3.300009895448980934e-01,-3.866964890376932473e+00,-2.689212950801107005e-01,2.255101162862034048e-01,3.415369678631482997e-01,-7.987381070522466334e-03,2.291183198685145805e-01,-8.287701558394062751e-01,-2.957458929967184957e-01,-6.117929620215908360e-01,-2.386596036233968113e-02,-3.408903757912338239e-01,-5.213916347807138196e-01,3.874527471564455983e+00,-4.514392364378961853e-01,-2.477424370895188188e-01,-6.098302879643419105e-01
2.300000000000000000e+01,4.297859115765652405e+01,6.666666666666666297e-01,5.480709015496785241e-01,6.958056298213571855e-01,2.810003641212651671e-01,5.097786217326242264e-01,8.934561550476162184e-01,5.747142876939183020e-01,-6.359670890188680037e-01,-1.213617716063654539e+00,1.698041408955066389e+00,1.281692218089976798e+00,3.339183836593992427e-02,4.744710721365013040e-01,6.604597200278771174e-01,2.840770326414543412e-01,6.773450696434637486e-01,6.085039486038363865e-01,1.496875971798993475e-02,7.179645073715981152e-01,-2.501648784627537661e-02,3.082672520059468457e-01,2.977972851681830457e-01,7.607578458027725032e-01,4.885037473796112750e-01,1.710700961568304701e-01,5.450844382290137569e-01,1.564521673625183240e-01,-3.384988337415870685e-01,-3.976151297938659734e+00,-2.779368994453380592e-01,2.203898767809765180e-01,3.332973324086985767e-01,7.139870406682331458e-03,2.447037796694790934e-01,-9.227227193972236119e-01,-2.800921463731038119e-01,-5.995291252771399737e-01,-8.533936833499025654e-03,-3.584087463611366209e-01,-5.387585105255449092e-01,3.985328693926371013e+00,-4.685397634751593543e-01,-2.658347374163017585e-01,-6.271787189093740444e-01
