# epoch,error,accuracy,hid_w0,hid_w1,hid_w2,hid_w3,hid_w4,hid_w5,hid_w6,hid_w7,hid_w8,hid_w9,hid_w10,hid_w11,hid_w12,hid_w13,hid_w14,hid_w15,hid_w16,hid_w17,hid_w18,hid_w19,hid_w20,hid_w21,hid_w22,hid_w23,hid_w24,out_w0,out_w1,out_w2,out_w3,out_w4,out_w5,out_w6,out_w7,out_w8,out_w9,out_w10,out_w11,out_w12,out_w13,out_w14,out_w15,out_w16,out_w17
1.100000000000000000e+01,6.126614085390347242e+01,3.333333333333333148e-01,2.198133743120588846e-01,8.602508098320664764e-01,1.993925788188899983e-01,9.158359698470661669e-01,4.880633512658021922e-01,6.123725395631155477e-01,7.686616548473937938e-01,5.208943867711740561e-01,2.962305693763157555e-01,1.872827650385176512e-01,9.352416216268673310e-02,7.988992670121648487e-01,4.851368879392155553e-01,1.704747644031726350e-01,8.803807429426027120e-01,1.799025653060176144e-01,-2.250836985956860062e-02,-5.029754318435669669e-02,5.907450998048285884e-01,5.958448886325898863e-01,3.640531555559565202e-01,-4.059311774357874381e-01,-5.741823958115397364e-01,1.182212180966031978e+00,8.497012462792414844e-01,-5.917506712090248033e-01,-5.771978872055837373e-01,2.229096775231194927e-01,2.125583574581643986e-01,-8.268985842487568405e-01,-8.144440359918077021e-01,-2.998614948224017085e-01,1.981455202427201134e-01,2.765230203228847827e-01,-4.775170569806146958e-01,1.597336253081338142e-01,-1.622963628107031653e+00,-2.293861712692436272e-01,-9.932397865331844822e-02,2.463626739980108171e-01,-4.736889099242651002e-01,2.796543683604100772e-01,1.798355491942584150e+00
1.200000000000000000e+01,5.914093046821368915e+01,3.333333333333333148e-01,2.196593909355322449e-01,8.595140951644979488e-01,1.988744094319802036e-01,9.156461549445015224e-01,4.880420501103900910e-01,6.125542907222566447e-01,7.695207140181329342e-01,5.215153399709586690e-01,2.963902874582896585e-01,1.872830976982356177e-01,9.458186603505318313e-02,8.039186991613588296e-01,4.887107223095731867e-01,1.715975059747834042e-01,8.804604319149452740e-01,1.568954657824325749e-01,-8.156002386502403390e-02,-1.650195453449727623e-01,7.135345988881839352e-01,6.513524759479855097e-01,3.399098893896393969e-01,-4.684640473164833896e-01,-6.474172664129802524e-01,1.283389093447201201e+00,9.079243245906658544e-01,-5.501036600056757875e-01,-5.362324846396787636e-01,2.640530355392889383e-01,2.532877841054504420e-01,-1.031428000274861478e+00,-8.910655494392567544e-01,-3.011452584195422610e-01,1.972173020601422355e-01,2.754413522258644109e-01,-4.783912266368046118e-01,2.549626428713389070e-01,-1.735852286575017667e+00,-2.980832103899206942e-01,-1.676265686951233236e-01,1.780324110020684858e-01,-5.417690394338187110e-01,4.248268788797819329e-01,1.999420645768509974e+00
1.300000000000000000e+01,5.694421178069592315e+01,3.333333333333333148e-01,2.195329551177805372e-01,8.589105778164678462e-01,1.984485763263816871e-01,9.154926591109847633e-01,4.880257326793878692e-01,6.127551522106892135e-01,7.704692565913443536e-01,5.221971998629570955e-01,2.965756102627621349e-01,1.872863494629893599e-01,9.557580375986061971e-02,8.086360200497093587e-01,4.920625014502171268e-01,1.726648556646623311e-01,8.805397422101786109e-01,1.379730850231753181e-01,-1.120193582102931573e-01,-2.669840715650146357e-01,8.581410483017205548e-01,7.143621919972570344e-01,3.182512962042263194e-01,-5.250430696027706956e-01,-7.076623812178495232e-01,1.370637137690320362e+00,9.604942397957483280e-01,-4.963279702054714249e-01,-4.831059047583119992e-01,3.173498137137438779e-01,3.062200161042268332e-01,-1.262622142396776725e+00,-9.687381744054653909e-01,-3.110152265790721571e-01,1.877087752229826545e-01,2.657787211455566734e-01,-4.878572757864835241e-01,3.821114892028360521e-01,-1.844081721198145285e+00,-3.650117504203156393e-01,-2.342252138558746921e-01,1.114142012180733970e-01,-6.081957589856487045e-01,5.760820155856041236e-01,2.173875637731283561e+00
1.400000000000000000e+01,5.446056592901773286e+01,3.333333333333333148e-01,2.194389865390508343e-01,8.584637015181321162e-01,1.981312296842992204e-01,9.153822887681619669e-01,4.880153359468323293e-01,6.129697475292624764e-01,7.714818251993051934e-01,5.229225264805592577e-01,2.967792290739214578e-01,1.872916500840291765e-01,9.649771010737212551e-02,8.130108088038717762e-01,4.951679096629934551e-01,1.736591053938457696e-01,8.806146373816738926e-01,1.187960608069623808e-01,-1.427951137249363345e-01,-3.679871043123935648e-01,1.001514517912416080e+00,7.771539461505052593e-01,2.992083626841802180e-01,-5.768990117652297300e-01,-7.560705864507863971e-01,1.445349356790296635e+00,1.008253021182974773e+00,-4.401820730509791724e-01,-4.275640698619401214e-01,3.730525667977092064e-01,3.616076599078401621e-01,-1.499899024070930231e+00,-1.042666293842247294e+00,-3.260730955159429900e-01,1.730088976140484180e-01,2.509255760902913135e-01,-5.025284367023040710e-01,5.283630811723633025e-01,-1.949438951271863063e+00,-4.244412206048498448e-01,-2.933860869160451745e-01,5.224110514981107622e-02,-6.672255246979025278e-01,7.103262993606667131e-01,2.325394533330190416e+00
1.500000000000000000e+01,5.178652349666230492e+01,3.400000000000000244e-01,2.193749605029522154e-01,8.581609940133858583e-01,1.979138108755467973e-01,9.153116225267898809e-01,4.880103283305943229e-01,6.131893658621999643e-01,7.725175436369242643e-01,5.236626667201249585e-01,2.969907169346647224e-01,1.872980706655187899e-01,9.734356723590358029e-02,8.170238367280299174e-01,4.980159585032678526e-01,1.745703469917231632e-01,8.806827180937132349e-01,9.975652312078750472e-02,-1.757723681470683696e-01,-4.659945323575783171e-01,1.137243957013804874e+00,8.370854839124406421e-01,2.824841321199739186e-01,-6.246882451838932093e-01,-7.948752471160078770e-01,1.510132610968777600e+00,1.051958344356525910e+00,-3.858876969816249503e-01,-3.738226578614119999e-01,4.269444710596346781e-01,4.152302299692756660e-01,-1.733780876238247393e+00,-1.108568852718757158e+00,-3.438310638132798802e-01,1.555994750421926809e-01,2.333648829471181019e-01,-5.199226694469434307e-01,6.842651277068091398e-01,-2.052807150962483895e+00,-4.754489662728446642e-01,-3.441773127713652070e-01,1.443708479265080023e-03,-7.179162053158815171e-01,8.239399932077323685e-01,2.458435806147442282e+00
1.600000000000000000e+01,4.912218538704276938e+01,5.000000000000000000e-01,2.193364618482676609e-01,8.579810162522985006e-01,1.977814728652646237e-01,9.152746396465942791e-01,4.880098249065166760e-01,6.134066052342235231e-01,7.735417026641245863e-01,5.243934690739820992e-01,2.972011038129885319e-01,1.873047654414577434e-01,9.811525480217041240e-02,8.206841886908743389e-01,5.006142981645409495e-01,1.753982202124695633e-01,8.807432929719768433e-01,8.164387125232509812e-02,-2.094844135973497612e-01,-5.585818326754926622e-01,1.262933616980722373e+00,8.929637840513385827e-01,2.676007800205879028e-01,-6.692108771059812611e-01,-8.265460863237232836e-01,1.567482966835458402e+00,1.092190947718278071e+00,-3.352152556142293238e-01,-3.236508016412862898e-01,4.772558813845537706e-01,4.653127131159850438e-01,-1.958122410498577270e+00,-1.164366815716729731e+00,-3.628950310796246748e-01,1.368713740681146707e-01,2.144886199395237836e-01,-5.386473527473563117e-01,8.434885868562158606e-01,-2.154362664013909079e+00,-5.188242985223107118e-01,-3.873776329947009045e-01,-4.175807543765010232e-02,-7.610379640819151525e-01,9.177440044216844672e-01,2.577569782423401179e+00
1.700000000000000000e+01,4.666386474599469381e+01,6.466666666666666119e-01,2.193189653545156159e-01,8.579019400945470109e-01,1.977190624750261028e-01,9.152651832191077697e-01,4.880129385587295698e-01,6.136165363436817399e-01,7.745311287640412878e-01,5.250989329919458770e-01,2.974044329448526369e-01,1.873111755081233454e-01,9.881813794101679260e-02,8.240174402926351283e-01,5.029813149990326471e-01,1.761482788540957578e-01,8.807967819034424606e-01,6.494786243290835703e-02,-2.425261949785806059e-01,-6.444090576070153897e-01,1.377826351362522406e+00,9.443214971068693009e-01,2.541618357800803363e-01,-7.114381837381571483e-01,-8.529626701856635185e-01,1.619472825672293226e+00,1.129652993125700000e+00,-2.888736049136095829e-01,-2.777592311152314308e-01,5.232760027002224534e-01,5.111385131632731893e-01,-2.169413464844619277e+00,-1.209895774565723503e+00,-3.824994481784805833e-01,1.175885811413400900e-01,1.950618171810678536e-01,-5.579362244583027097e-01,1.002306982987817507e+00,-2.253985884183542954e+00,-5.558386710252165575e-01,-4.242490759506971632e-01,-7.862746100258176385e-02,-7.978464853374309662e-01,9.941543180577800953e-01,2.686605649063849910e+00
1.800000000000000000e+01,4.453084432695281691e+01,6.666666666666666297e-01,2.193183390419016776e-01,8.579038816441907356e-01,1.977127981643206356e-01,9.152776668527118353e-01,4.880188805020745368e-01,6.138164806512318439e-01,7.754731841754111121e-01,5.257703721223746518e-01,2.975976370658853787e-01,1.873170760314862571e-01,9.945896053957177518e-02,8.270556206357233542e-01,5.051394783117518772e-01,1.768287452792549896e-01,8.808441745651772736e-01,4.983511070473171933e-02,-2.738979635189616735e-01,-7.230233937397719801e-01,1.481958990972974455e+00,9.910679718482676703e-01,2.418835729864623196e-01,-7.521856398471619132e-01,-8.753808701150007643e-01,1.667970369791947904e+00,1.165232464169645210e+00,-2.469644116422896885e-01,-2.362533779177706517e-01,5.648996552799416815e-01,5.525969204158024395e-01,-2.366037747398906710e+00,-1.246213949307125368e+00,-4.021554620599991359e-01,9.823929941214035177e-02,1.755735593456528298e-01,-5.772988607989363308e-01,1.158799256746836592e+00,-2.351495406738003613e+00,-5.877689258938672001e-01,-4.560610041559619021e-01,-1.104347366822210214e-01,-8.296067008676598631e-01,1.055832079498312037e+00,2.788381816755575393e+00
1.900000000000000000e+01,4.275043489965615606e+01,6.666666666666666297e-01,2.193310217704521337e-01,8.579696995931688219e-01,1.977508274345864125e-01,9.153073109041214295e-01,4.880269882187376340e-01,6.140053298336871634e-01,7.763626338104898661e-01,5.264042051616025786e-01,2.977796602543061888e-01,1.873224691848500434e-01,1.000445661665431557e-01,8.298312418935217538e-01,5.071114613044513941e-01,1.774484098457455861e-01,8.808866206933136933e-01,3.625994907378285448e-02,-3.029513705958755687e-01,-7.945239010768734289e-01,1.575793271619219338e+00,1.033331729291339762e+00,2.305026774860992056e-01,-7.920721544298426897e-01,-8.948865657357534253e-01,1.714438496777241250e+00,1.199785974196381222e+00,-2.092772550102384999e-01,-1.989274063569796691e-01,6.023331583179601934e-01,5.898893715767056234e-01,-2.547586700269893090e+00,-1.275062250121641538e+00,-4.215621422580944633e-01,7.912431785265533479e-02,1.563252847923275457e-01,-5.964325575193604179e-01,1.311985896531992379e+00,-2.446761845874490415e+00,-6.157334543717732922e-01,-4.839261836007103801e-01,-1.382933416741067012e-01,-8.574283305306724667e-01,1.105306610897718089e+00,2.884832875359925275e+00
2.000000000000000000e+01,4.128721632687568643e+01,6.666666666666666297e-01,2.193540354372293111e-01,8.580850469373429990e-01,1.978232556311229351e-01,9.153501294535419941e-01,4.880367126811958611e-01,6.141828939299238677e-01,7.771985991226970647e-01,5.269998946616571978e-01,2.979504547859944674e-01,1.873274112267568625e-01,1.005811559449760612e-01,8.323738080078016965e-01,5.089179846947046171e-01,1.780150282985536736e-01,8.809250416565700403e-01,2.409075818432013238e-02,-3.293799416393464741e-01,-8.592588436460871781e-01,1.660077726305450030e+00,1.071399523033584433e+00,2.197459931621838503e-01,-8.314993850676909437e-01,-9.126311294877336167e-01,1.759716406642619413e+00,1.234064650281025077e+00,-1.755121755068626277e-01,-1.654860812112323443e-01,6.358724214630544491e-01,6.233076402139962058e-01,-2.714438795890931733e+00,-1.298321772537981422e+00,-4.405545006462712743e-01,6.040876303730773056e-02,1.374824721437261921e-01,-6.151706989214216215e-01,1.461167616033315353e+00,-2.539794080135156840e+00,-6.406367496339731016e-01,-5.087449813629872919e-01,-1.631041721171775927e-01,-8.822096865830363344e-01,1.144936974556076681e+00,2.977250630685569277e+00
2.100000000000000000e+01,4.007504883632654469e+01,6.666666666666666297e-01,2.193849173118334051e-01,8.582380527282079674e-01,1.979219223705264430e-01,9.154028070000748141e-01,4.880475917411104536e-01,6.143494515243762555e-01,7.779824169815764412e-01,5.275585344349171812e-01,2.981102214626399349e-01,1.873318746278771763e-01,1.010740440523745370e-01,8.347086049695404686e-01,5.105770938596512210e-01,1.785345785921969575e-01,8.809599430371125584e-01,1.318479159923659737e-02,-3.531538026788201834e-01,-9.176891091723444749e-01,1.735754804575434518e+00,1.105653839737054556e+00,2.094126696586397218e-01,-8.708448255285761164e-01,-9.297687668278655782e-01,1.804047520695913231e+00,1.268698176798399135e+00,-1.453501123534881589e-01,-1.356148948232044349e-01,6.658327859130213078e-01,6.531636139288914400e-01,-2.867519001820828972e+00,-1.317558340682566387e+00,-4.590984340025208721e-01,4.212704387091747993e-02,1.190796406649698574e-01,-6.334777683117562841e-01,1.605636473816148158e+00,-2.630635299922848613e+00,-6.630891342079785478e-01,-5.311247158064112961e-01,-1.854750623854107827e-01,-9.045567710956724516e-01,1.176849366222993520e+00,3.066540322112837114e+00
2.200000000000000000e+01,3.904996131770372614e+01,6.666666666666666297e-01,2.194216807703383010e-01,8.584191419763703701e-01,1.980402564155912537e-01,9.154626644067428431e-01,4.880592514257873216e-01,6.145055710375812996e-01,7.787167907427997582e-01,5.280822106190897758e-01,2.982593250918921801e-01,1.873357937350914326e-01,1.015279065267857272e-01,8.368578892959683824e-01,5.121047301891520354e-01,1.790120509274761018e-01,8.809916689105889986e-01,3.397768543704313571e-03,-3.743975889318199024e-01,-9.703545591488632605e-01,1.803832563894157026e+00,1.136514832464153191e+00,1.995150408826242838e-01,-9.102555702408702265e-01,-9.471548130824327671e-01,1.847708065382205556e+00,1.304176456904934334e+00,-1.184153575432703859e-01,-1.089423811693041311e-01,6.925866223857060078e-01,6.798267967225762876e-01,-3.008034067212773444e+00,-1.333891645114966495e+00,-4.771063305146736044e-01,2.436716924658358097e-02,1.012048371716021966e-01,-6.512648608386277793e-01,1.744842817658792011e+00,-2.719237574471820906e+00,-6.835307316539063205e-01,-5.515032671408806042e-01,-2.058443542361206302e-01,-9.249065950320379814e-01,1.202752938521420845e+00,3.153212838761731529e+00
2.300000000000000000e+01,3.817127561804782943e+01,6.666666666666666297e-01,2.194627689322831143e-01,8.586208222499480680e-01,1.981730936068954452e-01,9.155276517317436635e-01,4.880714209111922108e-01,6.146520593494082529e-01,7.794055828513620776e-01,5.285736923072349436e-01,2.983986063375123621e-01,1.873392214461015171e-01,1.019471500851606149e-01,8.388427344737966473e-01,5.135156224989998464e-01,1.794526938674129157e-01,8.810207891139371084e-01,-5.417289245182344525e-03,-3.933268300889720126e-01,-1.017834351560751305e+00,1.865266752557888763e+00,1.164391589170193253e+00,1.901872654519093930e-01,-9.493884778614369857e-01,-9.651456610842228390e-01,1.891395423633497552e+00,1.340807329193604902e+00,-9.424236916874566272e-02,-8.500682574596218899e-02,7.165965124089614946e-01,7.037574176140356519e-01,-3.137203101118958948e+00,-1.348099233893513160e+00,-4.942792814303202387e-01,7.428572953868745748e-03,8.415751440582251719e-02,-6.682317637272552346e-01,1.878643335677510962e+00,-2.805508601900335464e+00,-7.024769310970659930e-01,-5.703942802679414781e-01,-2.247259058412034161e-01,-9.437720663606999905e-01,1.223780862006953241e+00,3.237379228781118723e+00
