# epoch,error,accuracy,hid_w0,hid_w1,hid_w2,hid_w3,hid_w4,hid_w5,hid_w6,hid_w7,hid_w8,hid_w9,hid_w10,hid_w11,hid_w12,hid_w13,hid_w14,hid_w15,hid_w16,hid_w17,hid_w18,hid_w19,hid_w20,hid_w21,hid_w22,hid_w23,hid_w24,out_w0,out_w1,out_w2,out_w3,out_w4,out_w5,out_w6,out_w7,out_w8,out_w9,out_w10,out_w11,out_w12,out_w13,out_w14,out_w15,out_w16,out_w17
1.100000000000000000e+01,6.311000266176341000e+01,3.333333333333333148e-01,4.616600629706686387e-01,1.578463490005351522e-01,6.269406849819225691e-01,4.905479037800797859e-01,4.323929104714696603e-01,2.717312090350397225e-01,-3.983467195136438516e-02,3.942901142714779206e-01,3.483886415717739604e-01,3.081192968711459756e-01,5.273630852585744488e-01,9.945177591020157304e-02,-2.045518832696298916e-01,4.863171321038786132e-01,2.081025939571383154e-01,7.857095443311600258e-01,8.557895968709560153e-01,4.954717710775107253e-01,8.470468889939364310e-01,7.972069742061103914e-02,3.852827741836444275e-01,-5.795771486194148947e-01,6.329087006698370932e-02,-2.371968408013334084e-01,3.669456677795290139e-02,7.070375284906706137e-03,-4.760337941062070533e-01,-6.455684223040042413e-01,-5.842970062882316684e-01,-2.418244036969896260e-01,6.520500693404402970e-01,-4.960378306956974015e-01,-2.645574614347030035e-02,-2.528307846870758158e-01,-2.292343013165349663e-01,-3.103483732930125139e-01,4.423712269972651656e-01,7.440031014234382845e-02,-2.073892668686033725e-01,4.196424198732349731e-01,7.130378007450612898e-01,-3.761558155372035465e-03,4.409641393070332649e-01
1.200000000000000000e+01,6.301431005033141020e+01,3.333333333333333148e-01,4.634810970754310033e-01,1.670946504021855461e-01,6.325169990546498644e-01,4.942164980835562216e-01,4.331850408612580305e-01,2.499267877479928457e-01,-1.157469310084351805e-01,3.008737408447860751e-01,4.134064197362364856e-01,3.425198988771228081e-01,4.948957456302984226e-01,1.257683713265479383e-02,-3.407147842487650014e-01,6.425611148129004579e-01,2.881960756851690841e-01,7.857754206922771267e-01,8.561080042702143844e-01,4.956882294562714453e-01,8.471345501072421458e-01,7.973412778526041411e-02,3.903932988391726755e-01,-5.572706424476040477e-01,8.351951376360819412e-02,-2.405846850500334699e-01,3.360317371372654321e-02,-4.737019833289231319e-03,-4.946166329209577550e-01,-6.795296828075710893e-01,-6.446027923730986986e-01,-2.538257542151476920e-01,6.799113900179678538e-01,-4.392320026470697414e-01,3.132051768697519112e-02,-2.957088651227227638e-01,-4.248910839791132377e-01,-2.534926739938606066e-01,4.408371156563189452e-01,1.797774686287993695e-02,-2.574416403797412656e-01,4.944751204560529079e-01,9.731506275788753824e-01,-6.002381581817296113e-02,4.124940111720143965e-01
1.300000000000000000e+01,6.197634500542568503e+01,3.333333333333333148e-01,4.651091382383679695e-01,1.754654157780676516e-01,6.373742104963009414e-01,4.978850778426279766e-01,4.340444770072386382e-01,2.210557938586948101e-01,-1.979156510694057569e-01,1.768648985071492041e-01,5.438809450102054521e-01,4.085080024947449484e-01,4.622921009825270988e-01,-6.601776012918093850e-02,-4.680974637822932216e-01,8.083073680854743204e-01,3.742943636943412700e-01,7.858451950654613549e-01,8.564454396622799282e-01,4.959167480617013291e-01,8.472292204353600864e-01,7.974897676214309783e-02,3.969434241579841705e-01,-5.300441410984952917e-01,1.102231892299846555e-01,-2.487014954038144765e-01,2.815411046606036694e-02,-3.639489464923606477e-02,-5.324554753316086408e-01,-6.837244824342340044e-01,-7.132857048156607815e-01,-2.856741373238527726e-01,7.128793084839822880e-01,-3.625089456281133105e-01,1.095135777592072951e-01,-4.524771135173987213e-01,-6.057802712316467941e-01,-1.767038180680923498e-01,4.364935914194763011e-01,-6.935255062172622498e-02,-3.392328736632138075e-01,6.501036248912227533e-01,1.231848605424370913e+00,-1.472065108610794704e-01,3.786842275411231307e-01
1.400000000000000000e+01,5.993881214600213525e+01,3.333333333333333148e-01,4.663149107273471539e-01,1.818046819261344982e-01,6.407717089607181116e-01,5.011321000021147221e-01,4.348832999915562270e-01,1.915397652213005619e-01,-2.738125567845662300e-01,5.848469423892777713e-02,6.863260306524422427e-01,4.820508839064349127e-01,4.306029800863618306e-01,-1.461922547322919985e-01,-5.841653280442996587e-01,9.568813894470268311e-01,4.540779653231830637e-01,7.859145178219555383e-01,8.567808908854372962e-01,4.961429490456162328e-01,8.473249210281148525e-01,7.976433877127940553e-02,4.072831943555565437e-01,-4.887408919092524062e-01,1.530852419921998886e-01,-2.657539538387698741e-01,1.788939959166819388e-02,-5.636841774996138865e-02,-5.583425639448411637e-01,-6.896587551753305956e-01,-7.909190988840404390e-01,-3.058394439046417390e-01,7.569186763101493076e-01,-2.974114764435156766e-01,1.766527511988385812e-01,-6.120548286116552772e-01,-7.529347706447288013e-01,-1.115224753464570534e-01,4.269378763568507651e-01,-1.619621099749387061e-01,-4.272228041717342495e-01,8.159602887047313624e-01,1.467503618144904154e+00,-2.396866674541075770e-01,3.365948303842752343e-01
1.500000000000000000e+01,5.779962956589367451e+01,3.333333333333333148e-01,4.671321243951302438e-01,1.862674805461781991e-01,6.428510157894427035e-01,5.039320594732692449e-01,4.356810656793894121e-01,1.641454548178131467e-01,-3.447087119779212450e-01,-4.419895534610166626e-02,8.116118246263815950e-01,5.489552170715665813e-01,4.020447790064259341e-01,-2.219065920582324880e-01,-6.830853076904783716e-01,1.083710277996624338e+00,5.248928342346611542e-01,7.859815674028768351e-01,8.571055695107793193e-01,4.963611563972294416e-01,8.474186744290788109e-01,7.977965930300341679e-02,4.226167749956986630e-01,-4.351333016456505054e-01,2.206190140534672606e-01,-3.112482018311384380e-01,-5.180866860540280644e-03,-6.606011840688535974e-02,-5.736118841016225600e-01,-7.104359804597892847e-01,-8.736971654343684834e-01,-3.157184635087554869e-01,8.280301793091551232e-01,-2.509075820384728539e-01,2.257369527162621237e-01,-7.408233138959710029e-01,-8.680982003015722537e-01,-6.491707400830992736e-02,4.019646312812610311e-01,-2.498900784879740100e-01,-5.113073428400881637e-01,9.694366713291828752e-01,1.677740332414523250e+00,-3.275033441007139667e-01,2.697819412341910250e-01
1.600000000000000000e+01,5.618668492321435082e+01,3.333333333333333148e-01,4.676293645823675349e-01,1.892019789562366938e-01,6.438657493270402155e-01,5.063608677084547871e-01,4.364446693687928369e-01,1.405581570226636379e-01,-4.073927737659497339e-01,-1.261643774017200126e-01,9.128609992341600865e-01,6.056408174391755272e-01,3.774404511984642552e-01,-2.903770861902854605e-01,-7.633313721445286193e-01,1.188247763984725980e+00,5.860897505123158213e-01,7.860433070502317321e-01,8.574049667741138192e-01,4.965618042953913180e-01,8.475061807166391903e-01,7.979423211768091329e-02,4.398722455380701946e-01,-3.919415905568112146e-01,3.059653713069886427e-01,-4.083087970187752047e-01,-4.890580489958505639e-02,-8.006153386211591061e-02,-5.925939659931400705e-01,-7.452492684612382901e-01,-9.557336421538765725e-01,-3.298919881234980145e-01,9.540906457822388997e-01,-2.199001944645567752e-01,2.597519166469545171e-01,-8.388631518189741954e-01,-9.566590778400283490e-01,-3.379399383312114286e-02,3.237311648844391487e-01,-3.271475446123052189e-01,-5.853700203070996144e-01,1.104591044899417840e+00,1.861716853401591099e+00,-4.046666100410400424e-01,1.519684032619414149e-01
1.700000000000000000e+01,5.492563632982589183e+01,3.333333333333333148e-01,4.677196406194244482e-01,1.902016589247697287e-01,6.435283901105669502e-01,5.083288187049145312e-01,4.371668622428121487e-01,1.208048961238998853e-01,-4.609666709821317876e-01,-1.885608403468087280e-01,9.925531894601153926e-01,6.529327281471871691e-01,3.565104253510369969e-01,-3.513064169985526397e-01,-8.266113103281593766e-01,1.273259604592343663e+00,6.386669452644759826e-01,7.860933962913643214e-01,8.576484789217144744e-01,4.967241258303711771e-01,8.475787990479137779e-01,7.980673805507129681e-02,4.575477870121765211e-01,-3.604639881574224769e-01,4.009080051633787667e-01,-5.430693859666223533e-01,-1.078445656923771173e-01,-9.480317616162990679e-02,-6.117932178367425644e-01,-7.902887776031468636e-01,-1.033842739951868595e+00,-3.447904835202545426e-01,1.129863624729213756e+00,-1.935130911839426648e-01,2.892754703371768210e-01,-9.148960750819999932e-01,-1.029496903113894080e+00,-7.286634916715321875e-03,1.837874983719846311e-01,-3.884427546898516770e-01,-6.441040744654784600e-01,1.217412603732782816e+00,2.017148348480787057e+00,-4.658862190886663979e-01,1.478467842312002501e-04
1.800000000000000000e+01,5.364206906982742851e+01,3.333333333333333148e-01,4.673717379324262566e-01,1.891203010339738144e-01,6.417209284503682110e-01,5.098259103936055858e-01,4.378518804189279745e-01,1.041831148846391608e-01,-5.067404266182773398e-01,-2.354646771675512618e-01,1.055928125084396374e+00,6.930007136010688518e-01,3.386239660448561173e-01,-4.055250255190016029e-01,-8.759941400093296249e-01,1.342856130542792181e+00,6.842880757347439280e-01,7.861288181418782939e-01,8.578214775009741500e-01,4.968380906528371832e-01,8.476324252123332847e-01,7.981656329117044202e-02,4.758556279631676600e-01,-3.337490365297452466e-01,5.003357287919770746e-01,-6.942831052077671483e-01,-1.739952125233895086e-01,-1.060591523962605559e-01,-6.271267739560814070e-01,-8.394804569932872162e-01,-1.104905093175839959e+00,-3.561901658793033554e-01,1.337314733146549584e+00,-1.656241305129024233e-01,3.202509530245243319e-01,-9.779915822902505163e-01,-1.096392167089737413e+00,2.072048573891909634e-02,1.250847095404898201e-03,-4.340179305820125455e-01,-6.876755333137473114e-01,1.308687455361701168e+00,2.145104506973808167e+00,-5.114034316438446082e-01,-1.509638019633930961e-01
1.900000000000000000e+01,5.208468977485427587e+01,3.333333333333333148e-01,4.666551885111699383e-01,1.862976672946952961e-01,6.386637001195387686e-01,5.109680697571648000e-01,4.385199188699843709e-01,9.004090145259342759e-02,-5.463455203648925895e-01,-2.705753954341836853e-01,1.107220471457906141e+00,7.276270938439550751e-01,3.232008694777592228e-01,-4.540489585047847165e-01,-9.144950274975206517e-01,1.401037507496613710e+00,7.246086252576224851e-01,7.861504349860126695e-01,8.579281561533825817e-01,4.969065677578251017e-01,8.476682320851375296e-01,7.982390058168219171e-02,4.949775146291551242e-01,-3.051454724646033290e-01,6.021520352149803967e-01,-8.477910012844783738e-01,-2.416322014584106059e-01,-1.162455780747252004e-01,-6.410554208329880543e-01,-8.871965204569955965e-01,-1.165731546672654106e+00,-3.665068441920076858e-01,1.558660249834570743e+00,-1.355884299610543020e-01,3.532738360223448559e-01,-1.033915386652692670e+00,-1.162839760226487273e+00,5.086936476615942088e-02,-2.047694480007224982e-01,-4.676090539352635300e-01,-7.196863585488797455e-01,1.382241960186856078e+00,2.250359709306310574e+00,-5.449506670531693020e-01,-2.838754408089974590e-01
2.000000000000000000e+01,5.017332480614342671e+01,3.333333333333333148e-01,4.656544872334238416e-01,1.821427158097352617e-01,6.346311200564772603e-01,5.118798209930971455e-01,4.391906465686342131e-01,7.781842118215256954e-02,-5.812777869096986683e-01,-2.969510007034229515e-01,1.149615268740110219e+00,7.581763020601013370e-01,3.096977474887785964e-01,-4.981507131563708279e-01,-9.449177934592909445e-01,1.451152493745530458e+00,7.610852812324800931e-01,7.861604221664570957e-01,8.579790147744243978e-01,4.969367566309526585e-01,8.476891436266785762e-01,7.982919049813162748e-02,5.144273944388284558e-01,-2.725754632651078424e-01,7.034095875003851805e-01,-9.958475805350707200e-01,-3.075243675211098426e-01,-1.280205567901947228e-01,-6.562571190577350944e-01,-9.298886105695384208e-01,-1.214948722854494845e+00,-3.783983680636794911e-01,1.780252471421690519e+00,-1.044617806757841688e-01,3.872827935027391977e-01,-1.085602158312708010e+00,-1.230806565276648223e+00,8.210302498409423333e-02,-4.205287717910332068e-01,-4.927989333564133934e-01,-7.435960051513766933e-01,1.442568271084284426e+00,2.338550439201686260e+00,-5.701069264507416801e-01,-3.948535748149056834e-01
2.100000000000000000e+01,4.800856156764042026e+01,4.133333333333333304e-01,4.644363703863659265e-01,1.769746158090033106e-01,6.298394864458344289e-01,5.126514734160440012e-01,4.398768488183235625e-01,6.704021522552647272e-02,-6.128614277153464629e-01,-3.171294484233324051e-01,1.185523150294259365e+00,7.857044617609333370e-01,2.976492980598579030e-01,-5.390959193919266923e-01,-9.696178723301608349e-01,1.495768611781003621e+00,7.948815246308099658e-01,7.861610652893487039e-01,8.579850400811467326e-01,4.969361735821372639e-01,8.476981928055929982e-01,7.983287429931169854e-02,5.333707073770498353e-01,-2.373314771749044094e-01,8.010229658748727610e-01,-1.134813661183057043e+00,-3.699630651100044298e-01,-1.419964989039319558e-01,-6.733716496368212789e-01,-9.659847948349601365e-01,-1.253145299202728769e+00,-3.924777248123694773e-01,1.993714876364216071e+00,-7.350181957762359775e-02,4.210284963678710968e-01,-1.134500300992674848e+00,-1.300327446388121144e+00,1.131634503591752855e-01,-6.376239772550136298e-01,-5.121888452771935496e-01,-7.619138924361991139e-01,1.493530517368137689e+00,2.414448722760698107e+00,-5.894704780214387041e-01,-4.855449613860583491e-01
2.200000000000000000e+01,4.579800158775520202e+01,6.266666666666667052e-01,4.630496849138267534e-01,1.710252367382940342e-01,6.244471234999436904e-01,5.133431532990618829e-01,4.405857272045894391e-01,5.733456054078475694e-02,-6.421495259595495497e-01,-3.331035477469044825e-01,1.216796142962827121e+00,8.110463554897904270e-01,2.866950648813575420e-01,-5.778978685018156813e-01,-9.903947685030135561e-01,1.536779965401172676e+00,8.268852782633361320e-01,7.861544313280180996e-01,8.579561516183229486e-01,4.969115953592525003e-01,8.476980853120924531e-01,7.983533500774407654e-02,5.511814507310137667e-01,-2.014366007719478879e-01,8.929314395936565063e-01,-1.263122924190620111e+00,-4.280525293484142013e-01,-1.576581313365895132e-01,-6.919188316462135946e-01,-9.952524536242387532e-01,-1.282075233573086726e+00,-4.082308307542710235e-01,2.194649073800667427e+00,-4.350641025815502744e-02,4.537248637100143589e-01,-1.181410648278707454e+00,-1.370617178118147317e+00,1.432527898172342717e-01,-8.513655503838470917e-01,-5.275645030625215615e-01,-7.763618648041809012e-01,1.538041167821437405e+00,2.481579925300217759e+00,-6.048249026392901184e-01,-5.587871218321421862e-01
2.300000000000000000e+01,4.373296708998018545e+01,6.600000000000000311e-01,4.615292991513109122e-01,1.644601885036884870e-01,6.185687858711934606e-01,5.139937284155670083e-01,4.413208969922270408e-01,4.842958595767977298e-02,-6.699380560770484827e-01,-3.463360980899005681e-01,1.244867217099073553e+00,8.348793924496081820e-01,2.765698596851581814e-01,-6.152769840409132440e-01,-1.008564014704813605e+00,1.575553155692561269e+00,8.577793230049600703e-01,7.861422659458046081e-01,8.579007244884765404e-01,4.968687539845349499e-01,8.476910733860707481e-01,7.983688323638322981e-02,5.675987688641999096e-01,-1.665299999246977469e-01,9.780866250128159578e-01,-1.380228874849977583e+00,-4.813687920926886799e-01,-1.742902770757194519e-01,-7.112211115940292316e-01,-1.018364543862019689e+00,-1.303936307772632253e+00,-4.249439598496553283e-01,2.381113193607387046e+00,-1.485361164786086485e-02,4.850062401078448215e-01,-1.226783498685803053e+00,-1.440690252216674461e+00,1.719932042042265352e-01,-1.059364930668528881e+00,-5.401923846410965346e-01,-7.881624020223041427e-01,1.578151163086928932e+00,2.542401616147586196e+00,-6.174352174315528297e-01,-6.174692306451369239e-01
