# epoch,min,q25,med,q75,max,ave
51.0,0.3533333333333333,0.72,0.76,0.7933333333333332,0.7933333333333332,0.6839999999999999
52.0,0.3533333333333333,0.7466666666666668,0.76,0.7933333333333332,0.7933333333333332,0.6893333333333332
53.0,0.3533333333333333,0.7466666666666668,0.7666666666666668,0.7933333333333332,0.7933333333333332,0.6906666666666667
54.0,0.36666666666666653,0.7533333333333332,0.7666666666666668,0.7933333333333332,0.7933333333333332,0.6946666666666668
55.0,0.36666666666666653,0.7533333333333332,0.7866666666666665,0.7933333333333332,0.8,0.7
56.0,0.36666666666666653,0.76,0.7933333333333332,0.8,0.8066666666666665,0.7053333333333333
57.0,0.36666666666666653,0.76,0.7933333333333332,0.8066666666666665,0.8066666666666665,0.7066666666666666
58.0,0.36666666666666653,0.7666666666666668,0.8,0.8066666666666665,0.8133333333333332,0.7106666666666666
59.0,0.3733333333333334,0.7666666666666668,0.8,0.8133333333333332,0.82,0.7146666666666667
60.0,0.38,0.78,0.8,0.8133333333333332,0.8266666666666665,0.72
61.0,0.3866666666666666,0.7866666666666665,0.8066666666666665,0.8133333333333332,0.8266666666666665,0.7239999999999999
62.0,0.39333333333333326,0.7933333333333332,0.8133333333333332,0.82,0.8266666666666665,0.7293333333333332
63.0,0.39333333333333326,0.8,0.8133333333333332,0.8266666666666665,0.8333333333333331,0.7333333333333332
64.0,0.39333333333333326,0.8,0.8133333333333332,0.8333333333333331,0.8399999999999999,0.7359999999999999
65.0,0.4466666666666666,0.8066666666666665,0.8133333333333332,0.8399999999999999,0.8399999999999999,0.7493333333333332
66.0,0.5533333333333332,0.8066666666666665,0.82,0.8399999999999999,0.8466666666666665,0.7733333333333332
67.0,0.7066666666666666,0.8133333333333332,0.82,0.8466666666666665,0.8466666666666665,0.8066666666666664
68.0,0.74,0.8133333333333332,0.8266666666666665,0.8466666666666665,0.8466666666666665,0.8146666666666667
69.0,0.7466666666666668,0.8133333333333332,0.8333333333333331,0.8466666666666665,0.8533333333333335,0.8186666666666668
70.0,0.76,0.82,0.8399999999999999,0.8533333333333335,0.86,0.8266666666666665
71.0,0.76,0.82,0.8466666666666665,0.8533333333333335,0.86,0.828
72.0,0.76,0.82,0.8466666666666665,0.8533333333333335,0.86,0.828
73.0,0.7866666666666665,0.82,0.8533333333333335,0.8533333333333335,0.86,0.8346666666666668
74.0,0.7866666666666665,0.8266666666666665,0.8533333333333335,0.86,0.86,0.8373333333333333
75.0,0.7866666666666665,0.8333333333333331,0.8533333333333335,0.86,0.86,0.8386666666666667
76.0,0.7866666666666665,0.8333333333333331,0.8533333333333335,0.86,0.86,0.8386666666666667
77.0,0.7866666666666665,0.8333333333333331,0.8533333333333335,0.86,0.86,0.8386666666666667
78.0,0.7933333333333332,0.8399999999999999,0.86,0.86,0.8666666666666668,0.844
79.0,0.8,0.8466666666666665,0.86,0.86,0.8666666666666668,0.8466666666666667
80.0,0.8,0.8533333333333335,0.86,0.8666666666666668,0.8666666666666668,0.8493333333333334
81.0,0.8066666666666665,0.8533333333333335,0.86,0.8666666666666668,0.8733333333333332,0.8520000000000001
82.0,0.8066666666666665,0.8533333333333335,0.86,0.8666666666666668,0.8733333333333332,0.8520000000000001
83.0,0.8133333333333332,0.86,0.86,0.8733333333333332,0.8733333333333332,0.8559999999999999
84.0,0.82,0.86,0.86,0.8733333333333332,0.8733333333333332,0.8573333333333333
85.0,0.8266666666666665,0.86,0.86,0.8733333333333332,0.8733333333333332,0.8586666666666666
86.0,0.8266666666666665,0.86,0.86,0.8733333333333332,0.8733333333333332,0.8586666666666666
87.0,0.8333333333333331,0.86,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8626666666666665
88.0,0.8333333333333331,0.86,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8626666666666665
89.0,0.8333333333333331,0.86,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8626666666666665
90.0,0.8399999999999999,0.86,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8639999999999999
91.0,0.8399999999999999,0.86,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8639999999999999
92.0,0.8399999999999999,0.86,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8639999999999999
93.0,0.8399999999999999,0.86,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8639999999999999
94.0,0.8399999999999999,0.86,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8639999999999999
95.0,0.8399999999999999,0.86,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8639999999999999
96.0,0.8399999999999999,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8666666666666666
97.0,0.8466666666666665,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8679999999999998
98.0,0.8533333333333335,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8693333333333333
99.0,0.8533333333333335,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8693333333333333
100.0,0.8533333333333335,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8693333333333333
101.0,0.86,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8706666666666665
102.0,0.86,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8706666666666665
103.0,0.86,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8706666666666665
104.0,0.86,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8706666666666665
105.0,0.86,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8706666666666665
106.0,0.86,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8706666666666665
107.0,0.86,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8706666666666665
108.0,0.86,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8706666666666665
109.0,0.86,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8706666666666665
110.0,0.86,0.8666666666666668,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8693333333333333
111.0,0.86,0.8666666666666668,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8693333333333333
112.0,0.86,0.8666666666666668,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8693333333333333
113.0,0.86,0.8666666666666668,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8693333333333333
114.0,0.86,0.8666666666666668,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8693333333333333
115.0,0.86,0.8666666666666668,0.8733333333333332,0.8733333333333332,0.88,0.8706666666666667
116.0,0.8666666666666668,0.8666666666666668,0.8733333333333332,0.8733333333333332,0.88,0.8720000000000001
117.0,0.8666666666666668,0.8666666666666668,0.8733333333333332,0.8733333333333332,0.88,0.8720000000000001
118.0,0.8666666666666668,0.8666666666666668,0.8733333333333332,0.8733333333333332,0.88,0.8720000000000001
119.0,0.8666666666666668,0.8666666666666668,0.8733333333333332,0.8733333333333332,0.88,0.8720000000000001
120.0,0.8666666666666668,0.8666666666666668,0.8733333333333332,0.8733333333333332,0.88,0.8720000000000001
121.0,0.8666666666666668,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.88,0.8733333333333333
122.0,0.8666666666666668,0.8666666666666668,0.8733333333333332,0.8733333333333332,0.8866666666666668,0.8733333333333334
123.0,0.8666666666666668,0.8666666666666668,0.8733333333333332,0.8733333333333332,0.8866666666666668,0.8733333333333334
124.0,0.8666666666666668,0.8666666666666668,0.8733333333333332,0.8733333333333332,0.8866666666666668,0.8733333333333334
125.0,0.8666666666666668,0.8666666666666668,0.8733333333333332,0.8733333333333332,0.8866666666666668,0.8733333333333334
126.0,0.8666666666666668,0.8666666666666668,0.8733333333333332,0.8733333333333332,0.8866666666666668,0.8733333333333334
127.0,0.8666666666666668,0.8666666666666668,0.8733333333333332,0.8733333333333332,0.8866666666666668,0.8733333333333334
128.0,0.8666666666666668,0.8666666666666668,0.8733333333333332,0.8733333333333332,0.8866666666666668,0.8733333333333334
129.0,0.8666666666666668,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8866666666666668,0.8746666666666666
130.0,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8866666666666668,0.876
131.0,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.8933333333333332,0.8773333333333332
132.0,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.88,0.8933333333333332,0.8786666666666665
133.0,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.88,0.9,0.8799999999999999
134.0,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.88,0.9133333333333332,0.8826666666666666
135.0,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.9,0.9133333333333332,0.8866666666666665
136.0,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.9066666666666664,0.9133333333333332,0.8879999999999999
137.0,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.9133333333333332,0.9133333333333332,0.8893333333333333
138.0,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.9133333333333332,0.9133333333333332,0.8893333333333333
139.0,0.8733333333333332,0.8733333333333332,0.8733333333333332,0.9133333333333332,0.9133333333333332,0.8893333333333333
140.0,0.8733333333333332,0.8733333333333332,0.88,0.9133333333333332,0.92,0.892
141.0,0.8733333333333332,0.88,0.88,0.9133333333333332,0.92,0.8933333333333333
142.0,0.8733333333333332,0.88,0.8933333333333332,0.9133333333333332,0.92,0.8959999999999999
143.0,0.8733333333333332,0.88,0.9133333333333332,0.9133333333333332,0.92,0.9
144.0,0.8733333333333332,0.8866666666666668,0.9133333333333332,0.9133333333333332,0.92,0.9013333333333333
145.0,0.8733333333333332,0.9066666666666664,0.9133333333333332,0.9133333333333332,0.92,0.9053333333333333
146.0,0.8733333333333332,0.9066666666666664,0.9133333333333332,0.9133333333333332,0.92,0.9053333333333333
147.0,0.8733333333333332,0.9133333333333332,0.9133333333333332,0.9133333333333332,0.9266666666666664,0.9079999999999998
148.0,0.8733333333333332,0.9133333333333332,0.9133333333333332,0.92,0.9333333333333332,0.9106666666666665
149.0,0.8733333333333332,0.9133333333333332,0.9133333333333332,0.92,0.9333333333333332,0.9106666666666665
150.0,0.88,0.9133333333333332,0.92,0.92,0.9333333333333332,0.9133333333333333
151.0,0.88,0.9133333333333332,0.92,0.92,0.9333333333333332,0.9133333333333333
152.0,0.88,0.9133333333333332,0.92,0.92,0.9333333333333332,0.9133333333333333
153.0,0.88,0.92,0.92,0.9266666666666664,0.9333333333333332,0.916
154.0,0.88,0.92,0.9266666666666664,0.9266666666666664,0.94,0.9186666666666665
155.0,0.88,0.92,0.9333333333333332,0.9333333333333332,0.94,0.9213333333333333
156.0,0.88,0.92,0.9333333333333332,0.9333333333333332,0.94,0.9213333333333333
157.0,0.88,0.92,0.9333333333333332,0.9333333333333332,0.94,0.9213333333333333
158.0,0.88,0.92,0.9333333333333332,0.9333333333333332,0.94,0.9213333333333333
159.0,0.88,0.92,0.9333333333333332,0.94,0.94,0.9226666666666666
160.0,0.88,0.92,0.94,0.94,0.94,0.9239999999999998
161.0,0.88,0.92,0.94,0.94,0.94,0.9239999999999998
162.0,0.88,0.92,0.94,0.94,0.94,0.9239999999999998
163.0,0.88,0.92,0.94,0.94,0.94,0.9239999999999998
164.0,0.88,0.92,0.94,0.94,0.94,0.9239999999999998
165.0,0.88,0.9266666666666664,0.94,0.94,0.94,0.9253333333333332
166.0,0.88,0.9266666666666664,0.94,0.94,0.94,0.9253333333333332
167.0,0.88,0.9266666666666664,0.94,0.94,0.94,0.9253333333333332
168.0,0.88,0.9266666666666664,0.94,0.94,0.94,0.9253333333333332
169.0,0.88,0.9333333333333332,0.94,0.94,0.94,0.9266666666666665
170.0,0.88,0.9333333333333332,0.94,0.94,0.94,0.9266666666666665
171.0,0.88,0.9333333333333332,0.94,0.94,0.94,0.9266666666666665
172.0,0.88,0.9333333333333332,0.94,0.94,0.94,0.9266666666666665
173.0,0.88,0.9333333333333332,0.94,0.94,0.9466666666666664,0.9279999999999997
174.0,0.88,0.9333333333333332,0.94,0.94,0.9466666666666664,0.9279999999999997
175.0,0.88,0.9333333333333332,0.94,0.9466666666666664,0.9466666666666664,0.9293333333333331
176.0,0.88,0.9333333333333332,0.94,0.9466666666666664,0.9466666666666664,0.9293333333333331
177.0,0.88,0.9333333333333332,0.94,0.9466666666666664,0.9466666666666664,0.9293333333333331
178.0,0.88,0.9333333333333332,0.94,0.9466666666666664,0.9466666666666664,0.9293333333333331
179.0,0.88,0.9333333333333332,0.94,0.9466666666666664,0.9466666666666664,0.9293333333333331
180.0,0.8933333333333332,0.9333333333333332,0.94,0.9466666666666664,0.9466666666666664,0.9319999999999998
181.0,0.8933333333333332,0.9333333333333332,0.94,0.9466666666666664,0.9466666666666664,0.9319999999999998
182.0,0.8933333333333332,0.94,0.94,0.9466666666666664,0.9466666666666664,0.9333333333333332
183.0,0.9066666666666664,0.94,0.9466666666666664,0.9466666666666664,0.9466666666666664,0.9373333333333331
184.0,0.9133333333333332,0.94,0.9466666666666664,0.9466666666666664,0.9466666666666664,0.9386666666666665
185.0,0.9133333333333332,0.94,0.9466666666666664,0.9466666666666664,0.9466666666666664,0.9386666666666665
186.0,0.92,0.94,0.9466666666666664,0.9466666666666664,0.9466666666666664,0.9399999999999998
187.0,0.92,0.94,0.9466666666666664,0.9466666666666664,0.9466666666666664,0.9399999999999998
188.0,0.92,0.94,0.9466666666666664,0.9466666666666664,0.9466666666666664,0.9399999999999998
189.0,0.92,0.94,0.9466666666666664,0.9466666666666664,0.9466666666666664,0.9399999999999998
190.0,0.92,0.94,0.9466666666666664,0.9466666666666664,0.9466666666666664,0.9399999999999998
191.0,0.9266666666666664,0.94,0.9466666666666664,0.9466666666666664,0.9466666666666664,0.941333333333333
192.0,0.9266666666666664,0.94,0.9466666666666664,0.9466666666666664,0.9466666666666664,0.941333333333333
193.0,0.9266666666666664,0.94,0.9466666666666664,0.9466666666666664,0.9466666666666664,0.941333333333333
194.0,0.9266666666666664,0.94,0.9466666666666664,0.9466666666666664,0.9466666666666664,0.941333333333333
195.0,0.9266666666666664,0.94,0.9466666666666664,0.9466666666666664,0.9466666666666664,0.941333333333333
196.0,0.9266666666666664,0.94,0.9466666666666664,0.9466666666666664,0.9466666666666664,0.941333333333333
197.0,0.9266666666666664,0.94,0.9466666666666664,0.9466666666666664,0.9466666666666664,0.941333333333333
198.0,0.9266666666666664,0.94,0.9466666666666664,0.9466666666666664,0.9466666666666664,0.941333333333333
199.0,0.9266666666666664,0.94,0.9466666666666664,0.9466666666666664,0.9466666666666664,0.941333333333333
200.0,0.9266666666666664,0.94,0.9466666666666664,0.9466666666666664,0.9466666666666664,0.941333333333333
201.0,0.9333333333333332,0.94,0.9466666666666664,0.9466666666666664,0.9466666666666664,0.9426666666666664
202.0,0.9333333333333332,0.94,0.9466666666666664,0.9466666666666664,0.9466666666666664,0.9426666666666664
203.0,0.9333333333333332,0.94,0.9466666666666664,0.9466666666666664,0.9466666666666664,0.9426666666666664
204.0,0.9333333333333332,0.94,0.9466666666666664,0.9466666666666664,0.9466666666666664,0.9426666666666664
205.0,0.9333333333333332,0.94,0.9466666666666664,0.9466666666666664,0.9466666666666664,0.9426666666666664
206.0,0.9333333333333332,0.94,0.94,0.9466666666666664,0.9466666666666664,0.9413333333333332
207.0,0.9333333333333332,0.94,0.94,0.9466666666666664,0.9466666666666664,0.9413333333333332
208.0,0.9333333333333332,0.94,0.94,0.94,0.9466666666666664,0.9399999999999998
209.0,0.9333333333333332,0.94,0.94,0.9466666666666664,0.9466666666666664,0.9413333333333332
210.0,0.9066666666666664,0.9333333333333332,0.94,0.94,0.9466666666666664,0.9333333333333332
211.0,0.9333333333333332,0.94,0.94,0.9466666666666664,0.96,0.9439999999999997
212.0,0.9133333333333332,0.9333333333333332,0.94,0.94,0.9466666666666664,0.9346666666666665
213.0,0.9333333333333332,0.94,0.94,0.94,0.9466666666666664,0.9399999999999998
214.0,0.9333333333333332,0.9333333333333332,0.94,0.94,0.9533333333333333,0.9399999999999998
215.0,0.9133333333333332,0.9333333333333332,0.94,0.94,0.9466666666666664,0.9346666666666665
216.0,0.9333333333333332,0.9333333333333332,0.94,0.94,0.96,0.9413333333333332
217.0,0.9066666666666664,0.9333333333333332,0.94,0.94,0.9466666666666664,0.9333333333333332
218.0,0.9266666666666664,0.9333333333333332,0.94,0.94,0.9533333333333333,0.9386666666666665
219.0,0.88,0.9133333333333332,0.9333333333333332,0.94,0.94,0.9213333333333333
220.0,0.9133333333333332,0.9333333333333332,0.94,0.94,0.9533333333333333,0.9359999999999999
221.0,0.8933333333333332,0.9133333333333332,0.9333333333333332,0.94,0.94,0.9239999999999998
222.0,0.9333333333333332,0.94,0.94,0.9466666666666664,0.96,0.944
223.0,0.9133333333333332,0.9333333333333332,0.94,0.94,0.96,0.9373333333333331
224.0,0.9333333333333332,0.94,0.94,0.94,0.96,0.9426666666666665
225.0,0.92,0.9333333333333332,0.94,0.94,0.96,0.9386666666666666
226.0,0.9133333333333332,0.9333333333333332,0.94,0.94,0.9533333333333333,0.9359999999999999
227.0,0.9133333333333332,0.9133333333333332,0.9333333333333332,0.94,0.94,0.9279999999999999
228.0,0.9333333333333332,0.94,0.94,0.94,0.9466666666666664,0.9399999999999998
229.0,0.9333333333333332,0.94,0.94,0.9533333333333333,0.96,0.9453333333333334
230.0,0.9133333333333332,0.92,0.9333333333333332,0.94,0.94,0.9293333333333333
231.0,0.9333333333333332,0.94,0.94,0.96,0.96,0.9466666666666665
232.0,0.9133333333333332,0.9266666666666664,0.9333333333333332,0.94,0.94,0.9306666666666665
233.0,0.9133333333333332,0.9266666666666664,0.94,0.94,0.96,0.9359999999999999
234.0,0.9133333333333332,0.9266666666666664,0.94,0.94,0.9533333333333333,0.9346666666666665
235.0,0.92,0.9266666666666664,0.94,0.94,0.96,0.9373333333333334
236.0,0.92,0.9266666666666664,0.94,0.94,0.96,0.9373333333333331
237.0,0.9133333333333332,0.9266666666666664,0.94,0.94,0.9533333333333333,0.9346666666666665
238.0,0.9266666666666664,0.9333333333333332,0.94,0.94,0.94,0.9359999999999999
239.0,0.9266666666666664,0.94,0.94,0.96,0.96,0.9453333333333334
240.0,0.9133333333333332,0.9133333333333332,0.9266666666666664,0.94,0.94,0.9266666666666665
241.0,0.9266666666666664,0.94,0.94,0.94,0.96,0.9413333333333332
242.0,0.9133333333333332,0.9266666666666664,0.94,0.94,0.96,0.9359999999999999
243.0,0.9133333333333332,0.9266666666666664,0.94,0.94,0.96,0.9359999999999999
244.0,0.92,0.9266666666666664,0.94,0.94,0.9466666666666664,0.9346666666666665
245.0,0.9266666666666664,0.94,0.94,0.96,0.96,0.9453333333333334
246.0,0.9133333333333332,0.9266666666666664,0.94,0.9466666666666664,0.9466666666666664,0.9346666666666664
247.0,0.9266666666666664,0.9333333333333332,0.94,0.94,0.9466666666666664,0.9373333333333331
248.0,0.92,0.9266666666666664,0.94,0.9533333333333333,0.96,0.9399999999999998
249.0,0.9133333333333332,0.9266666666666664,0.9266666666666664,0.94,0.96,0.9333333333333332
250.0,0.92,0.9266666666666664,0.94,0.9466666666666664,0.96,0.9386666666666665
251.0,0.92,0.9333333333333332,0.94,0.96,0.96,0.9426666666666665
252.0,0.92,0.9333333333333332,0.9333333333333332,0.94,0.9533333333333333,0.9359999999999999
253.0,0.9133333333333332,0.92,0.94,0.9533333333333333,0.96,0.9373333333333334
254.0,0.9133333333333332,0.92,0.94,0.9466666666666664,0.96,0.9359999999999999
255.0,0.9133333333333332,0.92,0.94,0.9533333333333333,0.96,0.9373333333333331
256.0,0.9133333333333332,0.92,0.94,0.96,0.96,0.9386666666666666
257.0,0.92,0.92,0.94,0.94,0.96,0.9359999999999999
258.0,0.92,0.92,0.94,0.9533333333333333,0.96,0.9386666666666666
259.0,0.9133333333333332,0.92,0.94,0.9533333333333333,0.96,0.9373333333333331
260.0,0.92,0.92,0.94,0.9466666666666664,0.96,0.9373333333333331
261.0,0.92,0.94,0.9533333333333333,0.96,0.96,0.9466666666666665
262.0,0.9133333333333332,0.92,0.9333333333333332,0.94,0.96,0.9333333333333332
263.0,0.92,0.94,0.9533333333333333,0.96,0.96,0.9466666666666665
264.0,0.9133333333333332,0.92,0.94,0.96,0.96,0.9386666666666666
265.0,0.92,0.94,0.9533333333333333,0.96,0.96,0.9466666666666665
266.0,0.9133333333333332,0.92,0.94,0.96,0.96,0.9386666666666666
267.0,0.9266666666666664,0.9466666666666664,0.9533333333333333,0.9533333333333333,0.96,0.9479999999999998
268.0,0.92,0.9266666666666664,0.9466666666666664,0.9533333333333333,0.96,0.9413333333333332
269.0,0.9266666666666664,0.9466666666666664,0.9533333333333333,0.96,0.9666666666666665,0.9506666666666664
270.0,0.92,0.9266666666666664,0.9466666666666664,0.96,0.9666666666666665,0.9439999999999997
271.0,0.9266666666666664,0.9466666666666664,0.9533333333333333,0.96,0.9666666666666665,0.9506666666666664
272.0,0.9266666666666664,0.9333333333333332,0.9466666666666664,0.96,0.9666666666666665,0.9466666666666665
273.0,0.9266666666666664,0.9466666666666664,0.96,0.96,0.9666666666666665,0.9519999999999997
274.0,0.9266666666666664,0.9333333333333332,0.9466666666666664,0.96,0.9666666666666665,0.9466666666666665
275.0,0.9266666666666664,0.9466666666666664,0.9533333333333333,0.96,0.9666666666666665,0.9506666666666664
276.0,0.9333333333333332,0.9466666666666664,0.9466666666666664,0.96,0.9666666666666665,0.9506666666666664
277.0,0.9333333333333332,0.9466666666666664,0.9533333333333333,0.96,0.9666666666666665,0.9519999999999997
278.0,0.9333333333333332,0.9466666666666664,0.96,0.9666666666666665,0.9666666666666665,0.9546666666666666
279.0,0.9333333333333332,0.9466666666666664,0.96,0.9666666666666665,0.9666666666666665,0.9546666666666666
280.0,0.9333333333333332,0.9466666666666664,0.9533333333333333,0.96,0.9666666666666665,0.9519999999999997
281.0,0.9333333333333332,0.9466666666666664,0.9466666666666664,0.96,0.9666666666666665,0.9506666666666664
282.0,0.9333333333333332,0.9466666666666664,0.96,0.9666666666666665,0.9666666666666665,0.9546666666666666
283.0,0.94,0.9466666666666664,0.96,0.9666666666666665,0.9666666666666665,0.9559999999999998
